unit_id,LRZ,capacity_mw,energy_storage_capacity_mwh,thermal_derate_name,thermal_for_profile_name,solar_profile_name,wind_profile_name
MISO_07_ThermalOther_100,07,4.0,0.0,,MISO_07_CT_039,,
MISO_07_ThermalOther_101,07,3.2,0.0,,MISO_07_CT_042,,
MISO_07_ThermalOther_102,07,8.0,0.0,,MISO_07_CT_046,,
MISO_07_ThermalOther_103,07,7.0,0.0,,MISO_07_CT_047,,
MISO_07_ThermalOther_104,07,3.2,0.0,,MISO_07_CT_049,,
MISO_07_ThermalOther_105,07,6.4,0.0,,MISO_07_CT_051,,
MISO_07_ThermalOther_106,07,4.800000000000001,0.0,,MISO_07_CT_052,,
MISO_07_ThermalOther_107,07,3.2,0.0,,MISO_07_CT_056,,
MISO_07_ThermalOther_108,07,7.2,0.0,,MISO_07_CT_057,,
MISO_07_ThermalOther_109,07,3.2,0.0,,MISO_07_CT_059,,
MISO_07_ThermalOther_110,07,21.6,0.0,,MISO_07_CT_060,,
MISO_07_ThermalOther_111,07,5.7,0.0,,MISO_07_CT_072,,
MISO_07_ThermalOther_112,07,30.3,0.0,,MISO_07_CT_076,,
MISO_07_ThermalOther_113,07,4.0,0.0,,MISO_07_CT_079,,
MISO_07_ThermalOther_114,07,11.200000000000001,0.0,,MISO_07_CT_083,,
MISO_07_ThermalOther_115,07,6.6,0.0,,MISO_07_CT_084,,
MISO_07_ThermalOther_116,07,2.4000000000000004,0.0,,MISO_07_CT_087,,
MISO_07_ThermalOther_117,07,22.0,0.0,,MISO_07_ST_002,,
MISO_07_ThermalOther_118,07,56.0,0.0,,MISO_07_ST_010,,
MISO_07_ThermalOther_119,07,122.4,0.0,,MISO_07_ST_011,,
MISO_07_ThermalOther_120,07,47.2,0.0,,MISO_07_ST_016,,
MISO_07_ThermalOther_121,07,38.6,0.0,,MISO_07_ST_018,,
MISO_07_ThermalOther_122,07,20.0,0.0,,MISO_07_ST_019,,
MISO_07_ThermalOther_123,07,44.0,0.0,,MISO_07_ST_021,,
MISO_07_ThermalOther_124,07,20.0,0.0,,MISO_07_ST_022,,
MISO_07_ThermalOther_125,07,5.8,0.0,,MISO_07_ST_038,,
MISO_07_ThermalOther_126,07,39.5,0.0,,MISO_07_ST_047,,
MISO_07_ThermalOther_127,07,3.2,0.0,,MISO_07_ST_051,,
MISO_07_ThermalOther_128,07,18.0,0.0,,MISO_07_ST_052,,
MISO_07_ThermalOther_129,07,238.0,0.0,,MISO_07_ST_077,,
MISO_07_solar_001,07,6.9,0.0,,,MISO_07_solar_001,
MISO_07_solar_002,07,2.3,0.0,,,MISO_07_solar_002,
MISO_07_solar_004,07,3.8,0.0,,,MISO_07_solar_004,
MISO_07_solar_005,07,10.0,0.0,,,MISO_07_solar_005,
MISO_07_solar_006,07,4.0,0.0,,,MISO_07_solar_006,
MISO_07_solar_007,07,2.0,0.0,,,MISO_07_solar_007,
MISO_07_solar_008,07,20.0,0.0,,,MISO_07_solar_008,
MISO_07_solar_011,07,2.0,0.0,,,MISO_07_solar_011,
MISO_07_solar_013,07,20.0,0.0,,,MISO_07_solar_013,
MISO_07_solar_014,07,2.0,0.0,,,MISO_07_solar_014,
MISO_07_solar_015,07,80.0,0.0,,,MISO_07_solar_015,
MISO_07_solar_017,07,4.0,0.0,,,MISO_07_solar_017,
MISO_07_solar_018,07,250.0,0.0,,,MISO_07_solar_018,
MISO_07_solar_019,07,5.0,0.0,,,MISO_07_solar_019,
MISO_07_solar_021,07,120.0,0.0,,,MISO_07_solar_021,
MISO_07_solar_022,07,239.0,0.0,,,MISO_07_solar_022,
MISO_07_solar_023,07,50.8,0.0,,,MISO_07_solar_023,
MISO_07_solar_024,07,12.5,0.0,,,MISO_07_solar_024,
MISO_07_solar_025,07,48.0,0.0,,,MISO_07_solar_025,
MISO_07_solar_026,07,1.4,0.0,,,MISO_07_solar_026,
MISO_07_solar_027,07,3.0,0.0,,,MISO_07_solar_027,
MISO_07_solar_028,07,0.8,0.0,,,MISO_07_solar_028,
MISO_07_solar_029,07,40.0,0.0,,,MISO_07_solar_029,
MISO_07_solar_030,07,24.0,0.0,,,MISO_07_solar_030,
MISO_07_solar_031,07,10.5,0.0,,,MISO_07_solar_031,
MISO_07_solar_032,07,20.0,0.0,,,MISO_07_solar_032,
MISO_07_solar_034,07,302.0,0.0,,,MISO_07_solar_034,
MISO_07_solar_035,07,169.0,0.0,,,MISO_07_solar_035,
MISO_07_solar_036,07,50.0,0.0,,,MISO_07_solar_036,
MISO_07_solar_037,07,15.0,0.0,,,MISO_07_solar_037,
MISO_07_solar_038,07,1.0,0.0,,,MISO_07_solar_038,
MISO_07_solar_039,07,1.0,0.0,,,MISO_07_solar_039,
MISO_07_solar_040,07,2.0,0.0,,,MISO_07_solar_040,
MISO_07_solar_041,07,1.0,0.0,,,MISO_07_solar_041,
MISO_07_solar_043,07,150.0,0.0,,,MISO_07_solar_043,
MISO_07_solar_044,07,125.0,0.0,,,MISO_07_solar_044,
MISO_07_solar_045,07,20.0,0.0,,,MISO_07_solar_045,
MISO_07_solar_046,07,142.0,0.0,,,MISO_07_solar_046,
MISO_07_solar_047,07,173.3,0.0,,,MISO_07_solar_047,
MISO_07_solar_048,07,2.0,0.0,,,MISO_07_solar_048,
MISO_07_solar_049,07,40.0,0.0,,,MISO_07_solar_049,
MISO_07_solar_050,07,20.0,0.0,,,MISO_07_solar_050,
MISO_07_wind_001,07,28.0,0.0,,,,MISO_07_wind_001
MISO_07_wind_002,07,72.8,0.0,,,,MISO_07_wind_002
MISO_07_wind_003,07,60.0,0.0,,,,MISO_07_wind_003
MISO_07_wind_004,07,149.0,0.0,,,,MISO_07_wind_004
MISO_07_wind_005,07,141.5,0.0,,,,MISO_07_wind_005
MISO_07_wind_006,07,100.8,0.0,,,,MISO_07_wind_006
MISO_07_wind_007,07,538.2,0.0,,,,MISO_07_wind_007
MISO_07_wind_008,07,69.0,0.0,,,,MISO_07_wind_008
MISO_07_wind_009,07,206.0,0.0,,,,MISO_07_wind_009
MISO_07_wind_010,07,544.8,0.0,,,,MISO_07_wind_010
MISO_07_wind_011,07,225.0,0.0,,,,MISO_07_wind_011
MISO_07_wind_012,07,120.0,0.0,,,,MISO_07_wind_012
MISO_07_wind_013,07,509.2,0.0,,,,MISO_07_wind_013
MISO_07_wind_014,07,212.4,0.0,,,,MISO_07_wind_014
MISO_07_wind_015,07,150.0,0.0,,,,MISO_07_wind_015
MISO_07_wind_016,07,500.6,0.0,,,,MISO_07_wind_016
MISO_07_wind_018,07,150.0,0.0,,,,MISO_07_wind_018
MISO_08_BatteryStorage_001,08,10.0,30.0,,,,
MISO_08_BatteryStorage_002,08,2.5,4.8,,,,
MISO_08_BatteryStorage_003,08,2.5,4.8,,,,
MISO_08_BatteryStorage_004,08,1.2,7.2,,,,
MISO_08_Coal_001,08,720.0,0.0,MISO_08_Conventional_Steam_Coal_RC_001,MISO_08_ST_002,,
MISO_08_Coal_002,08,1800.0,0.0,MISO_08_Conventional_Steam_Coal_RC_003,MISO_08_ST_004,,
MISO_08_Coal_003,08,1800.0,0.0,MISO_08_Conventional_Steam_Coal_RC_005,MISO_08_ST_007,,
MISO_08_FuelOil_004,08,1.6,0.0,,MISO_08_CT_002,,
MISO_08_NaturalGas_005,08,599.5,0.0,MISO_08_Natural_Gas_Fired_Combined_Cycle_RC_004,MISO_08_CC_006,,
MISO_08_NaturalGas_006,08,746.0,0.0,MISO_08_Natural_Gas_Fired_Combined_Cycle_RC_006,MISO_08_CC_008,,
MISO_08_NaturalGas_007,08,230.4,0.0,MISO_08_Natural_Gas_Fired_Combined_Cycle_RC_008,MISO_08_CC_010,,
MISO_08_NaturalGas_008,08,714.8,0.0,MISO_08_Natural_Gas_Fired_Combined_Cycle_RC_009,MISO_08_CC_011,,
MISO_08_NaturalGas_009,08,2428.0,0.0,MISO_08_Natural_Gas_Fired_Combined_Cycle_RC_012,MISO_08_CC_015,,
MISO_08_NaturalGas_010,08,224.3,0.0,MISO_08_Natural_Gas_Fired_Combustion_Turbine_RC_002,MISO_08_CT_003,,
MISO_08_NaturalGas_011,08,552.5,0.0,MISO_08_Natural_Gas_Steam_Turbine_RC_007,MISO_08_ST_009,,
MISO_08_NaturalGas_012,08,136.0,0.0,MISO_08_Natural_Gas_Steam_Turbine_RC_010,MISO_08_ST_013,,
MISO_08_NaturalGas_013,08,25.0,0.0,MISO_08_Natural_Gas_Steam_Turbine_RC_011,MISO_08_ST_014,,
MISO_08_NaturalGas_014,08,1.3,0.0,,MISO_08_CT_006,,
MISO_08_Nuclear_015,08,1845.0,0.0,,MISO_08_NU_005,,
MISO_08_ThermalOther_016,08,4.0,0.0,,MISO_08_CT_001,,
MISO_08_ThermalOther_017,08,4.800000000000001,0.0,,MISO_08_CT_006,,
MISO_08_ThermalOther_018,08,85.0,0.0,,MISO_08_ST_010,,
MISO_08_ThermalOther_019,08,28.0,0.0,,MISO_08_ST_012,,
MISO_08_solar_001,08,1.0,0.0,,,MISO_08_solar_001,
MISO_08_solar_002,08,1.0,0.0,,,MISO_08_solar_002,
MISO_08_solar_003,08,1.0,0.0,,,MISO_08_solar_003,
MISO_08_solar_004,08,375.0,0.0,,,MISO_08_solar_004,
MISO_08_solar_005,08,1.0,0.0,,,MISO_08_solar_005,
MISO_08_solar_006,08,150.0,0.0,,,MISO_08_solar_006,
MISO_08_solar_007,08,10.0,0.0,,,MISO_08_solar_007,
MISO_08_solar_008,08,181.0,0.0,,,MISO_08_solar_008,
MISO_08_solar_009,08,1.0,0.0,,,MISO_08_solar_009,
MISO_08_solar_010,08,4.8,0.0,,,MISO_08_solar_010,
MISO_08_solar_011,08,4.8,0.0,,,MISO_08_solar_011,
MISO_08_solar_012,08,2.9,0.0,,,MISO_08_solar_012,
MISO_08_solar_013,08,1.0,0.0,,,MISO_08_solar_013,
MISO_08_solar_014,08,360.0,0.0,,,MISO_08_solar_014,
MISO_08_solar_015,08,135.0,0.0,,,MISO_08_solar_015,
MISO_08_solar_016,08,122.0,0.0,,,MISO_08_solar_016,
MISO_08_solar_017,08,198.8,0.0,,,MISO_08_solar_017,
MISO_08_solar_018,08,8.0,0.0,,,MISO_08_solar_018,
MISO_08_solar_020,08,3.0,0.0,,,MISO_08_solar_020,
MISO_08_solar_021,08,200.0,0.0,,,MISO_08_solar_021,
MISO_08_solar_023,08,100.0,0.0,,,MISO_08_solar_023,
MISO_08_solar_024,08,7.6,0.0,,,MISO_08_solar_024,
MISO_08_solar_025,08,200.0,0.0,,,MISO_08_solar_025,
MISO_08_solar_027,08,81.0,0.0,,,MISO_08_solar_027,
MISO_08_solar_029,08,1.0,0.0,,,MISO_08_solar_029,
MISO_08_solar_030,08,4.8,0.0,,,MISO_08_solar_030,
MISO_08_solar_031,08,6.9,0.0,,,MISO_08_solar_031,
MISO_08_solar_032,08,5.0,0.0,,,MISO_08_solar_032,
MISO_08_solar_033,08,2.0,0.0,,,MISO_08_solar_033,
MISO_08_solar_034,08,1.0,0.0,,,MISO_08_solar_034,
MISO_08_solar_035,08,100.0,0.0,,,MISO_08_solar_035,
MISO_08_solar_036,08,2.0,0.0,,,MISO_08_solar_036,
MISO_08_solar_037,08,109.2,0.0,,,MISO_08_solar_037,
MISO_08_solar_038,08,102.0,0.0,,,MISO_08_solar_038,
MISO_08_solar_039,08,1.8,0.0,,,MISO_08_solar_039,
MISO_08_wind_002,08,144.0,0.0,,,,MISO_08_wind_002
MISO_09_Coal_001,09,558.0,0.0,MISO_09_Conventional_Steam_Coal_RC_006,MISO_09_ST_008,,
MISO_09_Coal_002,09,1276.9,0.0,MISO_09_Conventional_Steam_Coal_RC_009,MISO_09_ST_014,,
MISO_09_Coal_003,09,614.6,0.0,MISO_09_Conventional_Steam_Coal_RC_018,MISO_09_ST_027,,
MISO_09_FuelOil_004,09,9.4,0.0,,MISO_09_CT_014,,
MISO_09_FuelOil_005,09,4.0,0.0,,MISO_09_CT_022,,
MISO_09_FuelOil_006,09,8.2,0.0,,MISO_09_CT_025,,
MISO_09_FuelOil_007,09,41.0,0.0,,MISO_09_CT_033,,
MISO_09_NaturalGas_008,09,1541.8,0.0,MISO_09_Natural_Gas_Fired_Combined_Cycle_RC_001,MISO_09_CC_001,,
MISO_09_NaturalGas_010,09,922.8,0.0,MISO_09_Natural_Gas_Fired_Combined_Cycle_RC_007,MISO_09_CC_010,,
MISO_09_NaturalGas_012,09,1389.1999999999998,0.0,MISO_09_Natural_Gas_Fired_Combined_Cycle_RC_011,MISO_09_CC_017,,
MISO_09_NaturalGas_013,09,1000.0,0.0,MISO_09_Natural_Gas_Fired_Combined_Cycle_RC_013,MISO_09_CC_021,,
MISO_09_NaturalGas_014,09,555.0,0.0,MISO_09_Natural_Gas_Fired_Combined_Cycle_RC_014,MISO_09_CC_022,,
MISO_09_NaturalGas_015,09,1807.6999999999998,0.0,MISO_09_Natural_Gas_Fired_Combined_Cycle_RC_015,MISO_09_CC_023,,
MISO_09_NaturalGas_016,09,1493.0,0.0,MISO_09_Natural_Gas_Fired_Combined_Cycle_RC_018,MISO_09_CC_027,,
MISO_09_NaturalGas_017,09,2028.5,0.0,MISO_09_Natural_Gas_Fired_Combined_Cycle_RC_019,MISO_09_CC_028,,
MISO_09_NaturalGas_018,09,649.5,0.0,MISO_09_Natural_Gas_Fired_Combined_Cycle_RC_023,MISO_09_CC_032,,
MISO_09_NaturalGas_019,09,2217.8,0.0,MISO_09_Natural_Gas_Fired_Combined_Cycle_RC_024,MISO_09_CC_033,,
MISO_09_NaturalGas_020,09,206.9,0.0,MISO_09_Natural_Gas_Fired_Combined_Cycle_RC_026,MISO_09_CC_036,,
MISO_09_NaturalGas_021,09,74.1,0.0,MISO_09_Natural_Gas_Fired_Combined_Cycle_RC_029,MISO_09_CC_039,,
MISO_09_NaturalGas_022,09,675.6,0.0,MISO_09_Natural_Gas_Fired_Combined_Cycle_RC_032,MISO_09_CC_042,,
MISO_09_NaturalGas_023,09,302.4,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_DC_010,MISO_09_CT_016,,
MISO_09_NaturalGas_024,09,245.5,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_001,MISO_09_CT_001,,
MISO_09_NaturalGas_025,09,39.2,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_003,MISO_09_CT_003,,
MISO_09_NaturalGas_026,09,7.5,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_004,MISO_09_CT_004,,
MISO_09_NaturalGas_027,09,62.0,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_005,MISO_09_CT_006,,
MISO_09_NaturalGas_028,09,399.6,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_008,MISO_09_CT_012,,
MISO_09_NaturalGas_029,09,265.6,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_009,MISO_09_CT_014,,
MISO_09_NaturalGas_030,09,189.3,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_010,MISO_09_CT_016,,
MISO_09_NaturalGas_031,09,170.0,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_012,MISO_09_CT_019,,
MISO_09_NaturalGas_032,09,240.8,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_014,MISO_09_CT_022,,
MISO_09_NaturalGas_033,09,306.0,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_015,MISO_09_CT_023,,
MISO_09_NaturalGas_034,09,201.6,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_016,MISO_09_CT_024,,
MISO_09_NaturalGas_035,09,416.0,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_017,MISO_09_CT_026,,
MISO_09_NaturalGas_036,09,673.7,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_018,MISO_09_CT_027,,
MISO_09_NaturalGas_037,09,527.6,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_020,MISO_09_CT_029,,
MISO_09_NaturalGas_038,09,173.0,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_021,MISO_09_CT_030,,
MISO_09_NaturalGas_039,09,40.7,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_025,MISO_09_CT_034,,
MISO_09_NaturalGas_040,09,284.6,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_026,MISO_09_CT_036,,
MISO_09_NaturalGas_041,09,20.0,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_027,MISO_09_CT_037,,
MISO_09_NaturalGas_042,09,23.5,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_028,MISO_09_CT_038,,
MISO_09_NaturalGas_043,09,42.2,0.0,MISO_09_Natural_Gas_Fired_Combustion_Turbine_RC_030,MISO_09_CT_040,,
MISO_09_NaturalGas_044,09,445.5,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_006,MISO_09_ST_008,,
MISO_09_NaturalGas_045,09,853.2,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_009,MISO_09_ST_014,,
MISO_09_NaturalGas_046,09,199.0,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_010,MISO_09_ST_016,,
MISO_09_NaturalGas_047,09,4.7,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_011,MISO_09_ST_017,,
MISO_09_NaturalGas_048,09,542.8,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_013,MISO_09_ST_021,,
MISO_09_NaturalGas_049,09,7.2,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_014,MISO_09_ST_022,,
MISO_09_NaturalGas_050,09,652.3,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_018,MISO_09_ST_027,,
MISO_09_NaturalGas_051,09,142.7,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_020,MISO_09_ST_029,,
MISO_09_NaturalGas_052,09,14.0,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_022,MISO_09_ST_031,,
MISO_09_NaturalGas_053,09,1790.2,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_023,MISO_09_ST_032,,
MISO_09_NaturalGas_054,09,1448.4,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_024,MISO_09_ST_033,,
MISO_09_NaturalGas_055,09,51.3,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_025,MISO_09_ST_034,,
MISO_09_NaturalGas_056,09,1811.8,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_026,MISO_09_ST_036,,
MISO_09_NaturalGas_057,09,14.8,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_027,MISO_09_ST_037,,
MISO_09_NaturalGas_058,09,78.9,0.0,MISO_09_Natural_Gas_Steam_Turbine_RC_031,MISO_09_ST_041,,
MISO_09_NaturalGas_059,09,65.10000000000001,0.0,,MISO_09_CT_009,,
MISO_09_NaturalGas_060,09,16.8,0.0,,MISO_09_CT_027,,
MISO_09_NaturalGas_061,09,131.6,0.0,,MISO_09_CT_031,,
MISO_09_NaturalGas_062,09,9.0,0.0,,MISO_09_CT_043,,
MISO_09_Nuclear_064,09,1035.9,0.0,,MISO_09_NU_014,,
MISO_09_Nuclear_065,09,1199.8,0.0,,MISO_09_NU_033,,
MISO_09_ThermalOther_066,09,3.4,0.0,,MISO_09_CT_020,,
MISO_09_ThermalOther_067,09,45.0,0.0,,MISO_09_ST_003,,
MISO_09_ThermalOther_068,09,66.4,0.0,,MISO_09_ST_005,,
MISO_09_ThermalOther_069,09,110.0,0.0,,MISO_09_ST_006,,
MISO_09_ThermalOther_070,09,78.8,0.0,,MISO_09_ST_007,,
MISO_09_ThermalOther_071,09,703.8,0.0,,MISO_09_ST_008,,
MISO_09_ThermalOther_072,09,61.5,0.0,,MISO_09_ST_011,,
MISO_09_ThermalOther_073,09,99.5,0.0,,MISO_09_ST_013,,
MISO_09_ThermalOther_074,09,12.5,0.0,,MISO_09_ST_014,,
MISO_09_ThermalOther_075,09,49.9,0.0,,MISO_09_ST_015,,
MISO_09_ThermalOther_076,09,148.5,0.0,,MISO_09_ST_016,,
MISO_09_ThermalOther_077,09,57.7,0.0,,MISO_09_ST_018,,
MISO_09_ThermalOther_078,09,314.3,0.0,,MISO_09_ST_027,,
MISO_09_ThermalOther_079,09,48.0,0.0,,MISO_09_ST_028,,
MISO_09_ThermalOther_080,09,7.5,0.0,,MISO_09_ST_029,,
MISO_09_ThermalOther_081,09,1.0,0.0,,MISO_09_ST_035,,
MISO_09_ThermalOther_082,09,149.8,0.0,,MISO_09_ST_036,,
MISO_09_solar_002,09,98.1,0.0,,,MISO_09_solar_002,
MISO_09_solar_005,09,200.0,0.0,,,MISO_09_solar_005,
MISO_09_solar_006,09,4.5,0.0,,,MISO_09_solar_006,
MISO_09_solar_009,09,142.8,0.0,,,MISO_09_solar_009,
MISO_09_solar_011,09,100.0,0.0,,,MISO_09_solar_011,
MISO_09_solar_012,09,100.0,0.0,,,MISO_09_solar_012,
MISO_09_solar_013,09,300.0,0.0,,,MISO_09_solar_013,
MISO_09_solar_014,09,150.0,0.0,,,MISO_09_solar_014,
MISO_09_solar_016,09,50.0,0.0,,,MISO_09_solar_016,
MISO_09_solar_019,09,135.0,0.0,,,MISO_09_solar_019,
MISO_09_solar_023,09,24.5,0.0,,,MISO_09_solar_023,
MISO_09_solar_024,09,20.0,0.0,,,MISO_09_solar_024,
MISO_09_solar_026,09,109.9,0.0,,,MISO_09_solar_026,
MISO_10_NaturalGas_001,10,55.2,0.0,MISO_10_Natural_Gas_Fired_Combined_Cycle_RC_001,MISO_10_CC_001,,
MISO_10_NaturalGas_003,10,551.3,0.0,MISO_10_Natural_Gas_Fired_Combined_Cycle_RC_004,MISO_10_CC_004,,
MISO_10_NaturalGas_004,10,34.1,0.0,MISO_10_Natural_Gas_Fired_Combined_Cycle_RC_006,MISO_10_CC_006,,
MISO_10_NaturalGas_005,10,551.3,0.0,MISO_10_Natural_Gas_Fired_Combined_Cycle_RC_007,MISO_10_CC_007,,
MISO_10_NaturalGas_006,10,285.0,0.0,MISO_10_Natural_Gas_Fired_Combined_Cycle_RC_012,MISO_10_CC_016,,
MISO_10_NaturalGas_007,10,558.0,0.0,MISO_10_Natural_Gas_Fired_Combined_Cycle_RC_013,MISO_10_CC_017,,
MISO_10_NaturalGas_008,10,306.4,0.0,MISO_10_Natural_Gas_Fired_Combustion_Turbine_RC_001,MISO_10_CT_001,,
MISO_10_NaturalGas_009,10,25.0,0.0,MISO_10_Natural_Gas_Fired_Combustion_Turbine_RC_005,MISO_10_CT_005,,
MISO_10_NaturalGas_010,10,49.1,0.0,MISO_10_Natural_Gas_Fired_Combustion_Turbine_RC_007,MISO_10_CT_007,,
MISO_10_NaturalGas_011,10,4.8,0.0,MISO_10_Natural_Gas_Fired_Combustion_Turbine_RC_008,MISO_10_CT_009,,
MISO_10_NaturalGas_012,10,4.2,0.0,MISO_10_Natural_Gas_Fired_Combustion_Turbine_RC_009,MISO_10_CT_010,,
MISO_10_NaturalGas_013,10,141.0,0.0,MISO_10_Natural_Gas_Fired_Combustion_Turbine_RC_010,MISO_10_CT_012,,
MISO_10_NaturalGas_014,10,250.5,0.0,MISO_10_Natural_Gas_Fired_Combustion_Turbine_RC_011,MISO_10_CT_015,,
MISO_10_NaturalGas_015,10,166.5,0.0,MISO_10_Natural_Gas_Fired_Combustion_Turbine_RC_012,MISO_10_CT_016,,
MISO_10_NaturalGas_016,10,781.4,0.0,MISO_10_Natural_Gas_Steam_Turbine_RC_002,MISO_10_ST_002,,
MISO_10_NaturalGas_017,10,59.0,0.0,MISO_10_Natural_Gas_Steam_Turbine_RC_012,MISO_10_ST_016,,
MISO_10_NaturalGas_018,10,3.2,0.0,,MISO_10_CT_011,,
MISO_10_NaturalGas_019,10,28.4,0.0,,MISO_10_CT_018,,
MISO_10_Nuclear_020,10,1440.0,0.0,,MISO_10_NU_013,,
MISO_10_ThermalOther_021,10,50.5,0.0,,MISO_10_ST_008,,
MISO_10_ThermalOther_022,10,81.5,0.0,,MISO_10_ST_014,,
MISO_10_solar_001,10,100.0,0.0,,,MISO_10_solar_001,
MISO_10_solar_003,10,100.0,0.0,,,MISO_10_solar_003,
MISO_10_solar_004,10,100.0,0.0,,,MISO_10_solar_004,
MISO_10_solar_005,10,100.0,0.0,,,MISO_10_solar_005,
MISO_10_solar_006,10,99.0,0.0,,,MISO_10_solar_006,
MISO_10_solar_008,10,100.0,0.0,,,MISO_10_solar_008,
MISO_10_solar_009,10,175.0,0.0,,,MISO_10_solar_009,
MISO_10_solar_011,10,1.2,0.0,,,MISO_10_solar_011,
MISO_10_solar_012,10,52.0,0.0,,,MISO_10_solar_012,
MISO_10_wind_001,10,184.5,0.0,,,,MISO_10_wind_001
